customer_id,age,annual_income,emp_length_years,home_ownership,loan_amount,loan_term_months,loan_intent,debt_to_income,revolving_utilization,delinquencies_2yrs,credit_inquiries_6m,loan_status,prob_default_pd,credit_score,credit_risk_tier,loss_given_default_lgd,exposure_at_default_ead,expected_loss_gbp
BARC-100148,52,33400.0,8,RENT,7500,36,DEBT_CONSOLIDATION,18.62,44.65,0,1,0,0.11456510503417991,546,2. Near Prime (Moderate Risk),0.45,7500,386.66
BARC-100149,24,112200.0,8,MORTGAGE,10000,60,DEBT_CONSOLIDATION,14.41,12.38,0,1,0,0.027359485502977593,590,1. Prime (Low Risk),0.45,10000,123.12
BARC-100150,50,29800.0,5,RENT,20000,36,DEBT_CONSOLIDATION,20.96,7.72,1,1,1,0.11964952790826047,545,2. Near Prime (Moderate Risk),0.45,20000,1076.85
BARC-100151,57,12500.0,8,RENT,5000,60,CREDIT_CARD_REFINANCE,29.35,17.16,0,0,0,0.09274561054981836,553,2. Near Prime (Moderate Risk),0.45,5000,208.68
BARC-100152,43,63500.0,8,MORTGAGE,2500,36,HOME_IMPROVEMENT,22.77,40.27,0,0,0,0.07171901026056662,561,2. Near Prime (Moderate Risk),0.45,2500,80.68
BARC-100153,59,63200.0,8,RENT,2500,36,DEBT_CONSOLIDATION,26.67,48.28,1,2,0,0.26334619165311934,517,3. Subprime (High Risk),0.45,2500,296.26
BARC-100154,65,12200.0,2,OWN,15000,60,DEBT_CONSOLIDATION,13.59,50.87,1,0,1,0.1736026231820124,532,2. Near Prime (Moderate Risk),0.45,15000,1171.82
BARC-100155,35,24700.0,8,MORTGAGE,7500,60,HOME_IMPROVEMENT,7.5,21.16,0,0,0,0.04247967797003078,577,2. Near Prime (Moderate Risk),0.45,7500,143.37
BARC-100156,63,46200.0,5,MORTGAGE,5000,36,DEBT_CONSOLIDATION,21.46,66.28,0,2,1,0.20571273061365716,526,3. Subprime (High Risk),0.45,5000,462.85
BARC-100157,49,48500.0,1,MORTGAGE,15000,36,HOME_IMPROVEMENT,17.31,23.96,0,0,0,0.05064838974254469,572,2. Near Prime (Moderate Risk),0.45,15000,341.88
BARC-100158,56,36200.0,5,MORTGAGE,5000,60,MAJOR_PURCHASE,20.13,9.16,0,1,1,0.06293205680351298,565,2. Near Prime (Moderate Risk),0.45,5000,141.6
BARC-100159,33,36700.0,10,MORTGAGE,15000,60,DEBT_CONSOLIDATION,10.06,27.58,1,0,0,0.08539781212391083,556,2. Near Prime (Moderate Risk),0.45,15000,576.44
BARC-100160,52,21700.0,3,RENT,10000,36,MAJOR_PURCHASE,30.6,7.9,0,0,0,0.07577554548462542,559,2. Near Prime (Moderate Risk),0.45,10000,340.99
BARC-100161,27,9700.0,1,RENT,2500,36,HOME_IMPROVEMENT,9.27,20.43,0,0,0,0.051074781343139204,571,2. Near Prime (Moderate Risk),0.45,2500,57.46
BARC-100162,42,112100.0,5,RENT,10000,36,DEBT_CONSOLIDATION,13.82,26.98,0,4,0,0.08141089177790509,557,2. Near Prime (Moderate Risk),0.45,10000,366.35
BARC-100163,48,21300.0,2,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,5.51,27.51,0,0,0,0.04595729130194545,575,2. Near Prime (Moderate Risk),0.45,7500,155.11
BARC-100164,22,40000.0,5,RENT,7500,36,DEBT_CONSOLIDATION,27.94,43.67,0,2,0,0.1836591775655896,530,2. Near Prime (Moderate Risk),0.45,7500,619.85
BARC-100165,62,33300.0,8,OWN,5000,36,MAJOR_PURCHASE,8.74,16.29,0,1,0,0.04971809876727033,572,2. Near Prime (Moderate Risk),0.45,5000,111.87
BARC-100166,65,59500.0,5,RENT,10000,60,HOME_IMPROVEMENT,10.12,39.33,0,1,0,0.06264130404634365,565,2. Near Prime (Moderate Risk),0.45,10000,281.89
BARC-100167,26,38700.0,3,MORTGAGE,7500,60,MAJOR_PURCHASE,22.32,82.43,0,0,0,0.17827731974658345,531,2. Near Prime (Moderate Risk),0.45,7500,601.69
BARC-100168,48,39500.0,10,RENT,2500,36,MEDICAL,26.06,40.23,0,0,0,0.09859734326159438,551,2. Near Prime (Moderate Risk),0.45,2500,110.92
BARC-100169,48,8500.0,1,MORTGAGE,20000,36,DEBT_CONSOLIDATION,13.1,35.81,0,0,0,0.07765148651238266,559,2. Near Prime (Moderate Risk),0.45,20000,698.86
BARC-100170,64,23000.0,0,RENT,7500,36,MEDICAL,25.84,65.35,0,0,0,0.17086112311621,533,2. Near Prime (Moderate Risk),0.45,7500,576.66
BARC-100171,64,54700.0,10,RENT,5000,36,CREDIT_CARD_REFINANCE,30.15,38.92,0,1,1,0.1258176744263995,543,2. Near Prime (Moderate Risk),0.45,5000,283.09
BARC-100172,40,52100.0,0,RENT,7500,36,HOME_IMPROVEMENT,19.61,24.23,0,0,0,0.05334204614547779,570,2. Near Prime (Moderate Risk),0.45,7500,180.03
BARC-100173,50,21500.0,5,MORTGAGE,20000,36,DEBT_CONSOLIDATION,28.98,18.75,0,2,0,0.14704459127193475,538,2. Near Prime (Moderate Risk),0.45,20000,1323.4
BARC-100174,31,15200.0,5,RENT,20000,36,HOME_IMPROVEMENT,18.26,0.0,0,1,0,0.060353111710569333,566,2. Near Prime (Moderate Risk),0.45,20000,543.18
BARC-100175,48,38900.0,3,RENT,15000,36,DEBT_CONSOLIDATION,19.03,53.58,0,0,0,0.09922592629057579,551,2. Near Prime (Moderate Risk),0.45,15000,669.78
BARC-100176,45,7300.0,2,MORTGAGE,7500,36,MEDICAL,31.83,56.06,0,2,0,0.31007708489703195,510,3. Subprime (High Risk),0.45,7500,1046.51
BARC-100177,59,19300.0,8,RENT,5000,60,CREDIT_CARD_REFINANCE,14.7,25.13,0,0,0,0.061503904146919,566,2. Near Prime (Moderate Risk),0.45,5000,138.38
BARC-100178,53,95600.0,3,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,9.87,37.63,0,0,0,0.03270402927345576,585,1. Prime (Low Risk),0.45,7500,110.38
BARC-100179,21,80400.0,1,MORTGAGE,20000,36,HOME_IMPROVEMENT,23.9,35.38,2,0,1,0.18367102746363292,530,2. Near Prime (Moderate Risk),0.45,20000,1653.04
BARC-100180,47,47500.0,5,RENT,7500,36,MEDICAL,9.62,25.97,0,0,0,0.04059684032903375,578,2. Near Prime (Moderate Risk),0.45,7500,137.01
BARC-100181,33,43000.0,8,RENT,5000,36,DEBT_CONSOLIDATION,19.63,58.64,0,0,0,0.1066396472134052,548,2. Near Prime (Moderate Risk),0.45,5000,239.94
BARC-100182,61,12400.0,3,RENT,10000,36,DEBT_CONSOLIDATION,19.91,47.52,0,1,1,0.14898536752278188,537,2. Near Prime (Moderate Risk),0.45,10000,670.43
BARC-100183,23,24200.0,1,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,4.49,86.36,1,1,0,0.26379482491886613,517,3. Subprime (High Risk),0.45,10000,1187.08
BARC-100184,59,30900.0,3,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,34.81,65.86,0,0,0,0.21109472147501393,525,3. Subprime (High Risk),0.45,7500,712.44
BARC-100185,26,24400.0,5,RENT,2500,36,HOME_IMPROVEMENT,13.61,65.58,0,0,0,0.11570195184276391,546,2. Near Prime (Moderate Risk),0.45,2500,130.16
BARC-100186,28,30000.0,1,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,10.36,94.7,0,0,0,0.1618972753343971,535,2. Near Prime (Moderate Risk),0.45,10000,728.54
BARC-100187,47,74200.0,2,MORTGAGE,15000,36,CREDIT_CARD_REFINANCE,14.75,9.08,0,0,0,0.02776716616707061,590,1. Prime (Low Risk),0.45,15000,187.43
BARC-100188,29,27000.0,15,RENT,7500,36,HOME_IMPROVEMENT,24.09,56.65,2,0,0,0.3621503970722209,503,3. Subprime (High Risk),0.45,7500,1222.26
BARC-100189,57,30100.0,2,MORTGAGE,15000,36,MAJOR_PURCHASE,20.04,66.01,0,0,0,0.13638413900639842,540,2. Near Prime (Moderate Risk),0.45,15000,920.59
BARC-100190,53,54500.0,0,OWN,5000,36,CREDIT_CARD_REFINANCE,18.32,19.48,0,0,0,0.04575553067447123,575,2. Near Prime (Moderate Risk),0.45,5000,102.95
BARC-100191,62,16600.0,3,RENT,5000,60,DEBT_CONSOLIDATION,19.39,42.54,2,4,0,0.5676415038626706,479,3. Subprime (High Risk),0.45,5000,1277.19
BARC-100192,64,22900.0,0,MORTGAGE,25000,36,DEBT_CONSOLIDATION,19.28,73.51,0,1,1,0.20349495708992205,526,3. Subprime (High Risk),0.45,25000,2289.32
BARC-100193,44,24200.0,0,OWN,15000,36,HOME_IMPROVEMENT,20.64,39.06,0,0,0,0.09220023755803967,553,2. Near Prime (Moderate Risk),0.45,15000,622.35
BARC-100194,35,37400.0,0,MORTGAGE,2500,36,HOME_IMPROVEMENT,19.73,60.62,0,3,0,0.24165215588168812,520,3. Subprime (High Risk),0.45,2500,271.86
BARC-100195,52,30000.0,2,RENT,25000,36,DEBT_CONSOLIDATION,7.81,32.66,0,0,0,0.05055283242661319,572,2. Near Prime (Moderate Risk),0.45,25000,568.72
BARC-100196,52,30600.0,0,RENT,7500,60,DEBT_CONSOLIDATION,10.55,32.08,0,1,0,0.07213110122281463,561,2. Near Prime (Moderate Risk),0.45,7500,243.44
BARC-100197,44,25200.0,2,MORTGAGE,5000,36,DEBT_CONSOLIDATION,13.93,100.0,0,1,0,0.25526662706925146,518,3. Subprime (High Risk),0.45,5000,574.35
BARC-100198,61,20200.0,5,OWN,5000,60,HOME_IMPROVEMENT,22.03,13.22,2,2,0,0.3052897361143346,511,3. Subprime (High Risk),0.45,5000,686.9
BARC-100199,32,50800.0,2,MORTGAGE,7500,36,HOME_IMPROVEMENT,19.71,25.36,0,0,0,0.05528373053657695,569,2. Near Prime (Moderate Risk),0.45,7500,186.58
BARC-100200,59,30200.0,5,MORTGAGE,2500,36,DEBT_CONSOLIDATION,24.27,36.56,0,0,1,0.09447080236475554,552,2. Near Prime (Moderate Risk),0.45,2500,106.28
BARC-100201,22,51000.0,3,RENT,7500,36,DEBT_CONSOLIDATION,13.05,8.88,0,2,0,0.05682255215874434,568,2. Near Prime (Moderate Risk),0.45,7500,191.78
BARC-100202,23,19700.0,10,RENT,20000,60,DEBT_CONSOLIDATION,28.3,15.74,0,2,0,0.13900216750075045,540,2. Near Prime (Moderate Risk),0.45,20000,1251.02
BARC-100203,57,25200.0,8,OWN,10000,60,DEBT_CONSOLIDATION,14.93,0.0,0,1,0,0.04918103063079788,573,2. Near Prime (Moderate Risk),0.45,10000,221.31
BARC-100204,37,32200.0,10,RENT,15000,36,CREDIT_CARD_REFINANCE,20.18,70.08,0,1,0,0.1844427487408768,530,2. Near Prime (Moderate Risk),0.45,15000,1244.99
BARC-100205,22,33800.0,5,OWN,5000,60,CREDIT_CARD_REFINANCE,17.5,56.58,0,1,0,0.1347523331981151,541,2. Near Prime (Moderate Risk),0.45,5000,303.19
BARC-100206,22,55000.0,8,OWN,7500,36,CREDIT_CARD_REFINANCE,25.01,56.75,0,0,0,0.11101831748195219,547,2. Near Prime (Moderate Risk),0.45,7500,374.69
BARC-100207,48,28700.0,5,RENT,2500,36,HOME_IMPROVEMENT,24.46,42.44,0,1,0,0.13822591857839622,540,2. Near Prime (Moderate Risk),0.45,2500,155.5
BARC-100208,43,54800.0,8,RENT,10000,36,MEDICAL,8.95,10.3,0,0,0,0.02768997225559374,590,1. Prime (Low Risk),0.45,10000,124.6
BARC-100209,57,44600.0,8,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,15.56,67.34,0,0,0,0.10704503603786744,548,2. Near Prime (Moderate Risk),0.45,5000,240.85
BARC-100210,52,34200.0,3,RENT,5000,36,CREDIT_CARD_REFINANCE,17.66,41.32,0,1,0,0.10417246604265935,549,2. Near Prime (Moderate Risk),0.45,5000,234.39
BARC-100211,53,21500.0,1,MORTGAGE,5000,60,HOME_IMPROVEMENT,23.2,53.96,0,1,0,0.17004014951826166,533,2. Near Prime (Moderate Risk),0.45,5000,382.59
BARC-100212,21,55100.0,10,MORTGAGE,10000,36,HOME_IMPROVEMENT,6.81,50.03,0,0,0,0.053474814577513005,570,2. Near Prime (Moderate Risk),0.45,10000,240.64
BARC-100213,39,21800.0,0,MORTGAGE,7500,60,DEBT_CONSOLIDATION,37.25,59.5,2,1,0,0.577668405500747,478,3. Subprime (High Risk),0.45,7500,1949.63
BARC-100214,22,35900.0,5,OWN,7500,60,DEBT_CONSOLIDATION,22.51,50.53,0,0,0,0.10819181302879927,548,2. Near Prime (Moderate Risk),0.45,7500,365.15
BARC-100215,64,35300.0,15,RENT,5000,36,DEBT_CONSOLIDATION,15.44,100.0,0,3,0,0.372666074649829,502,3. Subprime (High Risk),0.45,5000,838.5
BARC-100216,46,32400.0,2,OWN,5000,60,CREDIT_CARD_REFINANCE,13.3,56.05,0,2,0,0.15266977188603786,537,2. Near Prime (Moderate Risk),0.45,5000,343.51
BARC-100217,52,29300.0,8,MORTGAGE,7500,36,DEBT_CONSOLIDATION,24.89,43.02,0,1,0,0.14076115354162844,539,2. Near Prime (Moderate Risk),0.45,7500,475.07
BARC-100218,26,23100.0,15,RENT,7500,36,CREDIT_CARD_REFINANCE,15.2,68.22,0,0,0,0.1286881084316787,542,2. Near Prime (Moderate Risk),0.45,7500,434.32
BARC-100219,52,14900.0,5,MORTGAGE,5000,60,DEBT_CONSOLIDATION,25.25,13.76,1,2,0,0.2166000275476567,524,3. Subprime (High Risk),0.45,5000,487.35
BARC-100220,24,78600.0,5,MORTGAGE,15000,36,HOME_IMPROVEMENT,24.59,34.89,0,0,0,0.060548007911240986,566,2. Near Prime (Moderate Risk),0.45,15000,408.7
BARC-100221,31,27700.0,3,RENT,10000,36,HOME_IMPROVEMENT,22.8,26.8,1,0,0,0.13745913119896816,540,2. Near Prime (Moderate Risk),0.45,10000,618.57
BARC-100222,37,33800.0,3,MORTGAGE,5000,36,HOME_IMPROVEMENT,15.41,15.09,0,3,0,0.10486990906300991,549,2. Near Prime (Moderate Risk),0.45,5000,235.96
BARC-100223,58,33700.0,5,MORTGAGE,7500,36,DEBT_CONSOLIDATION,17.57,39.15,1,3,0,0.27700339060970347,515,3. Subprime (High Risk),0.45,7500,934.89
BARC-100224,44,66300.0,10,RENT,10000,60,DEBT_CONSOLIDATION,17.85,22.96,0,0,0,0.04310479349298764,577,2. Near Prime (Moderate Risk),0.45,10000,193.97
BARC-100225,25,105200.0,15,MORTGAGE,7500,36,DEBT_CONSOLIDATION,27.9,67.35,0,0,0,0.09542946441515374,552,2. Near Prime (Moderate Risk),0.45,7500,322.07
BARC-100226,54,39700.0,5,MORTGAGE,5000,36,HOME_IMPROVEMENT,8.71,57.44,0,0,0,0.07482291945117714,560,2. Near Prime (Moderate Risk),0.45,5000,168.35
BARC-100227,26,33300.0,8,RENT,7500,36,CREDIT_CARD_REFINANCE,16.55,14.94,0,0,1,0.047989170359032746,573,2. Near Prime (Moderate Risk),0.45,7500,161.96
BARC-100228,42,19600.0,8,MORTGAGE,5000,36,DEBT_CONSOLIDATION,14.35,22.21,1,0,1,0.1038132405598816,549,2. Near Prime (Moderate Risk),0.45,5000,233.58
BARC-100229,31,16400.0,2,RENT,5000,36,MAJOR_PURCHASE,27.3,46.81,0,2,1,0.22623396926773914,523,3. Subprime (High Risk),0.45,5000,509.03
BARC-100230,36,13700.0,5,RENT,5000,60,HOME_IMPROVEMENT,10.78,27.13,0,0,0,0.05863392716016314,567,2. Near Prime (Moderate Risk),0.45,5000,131.93
BARC-100231,53,23400.0,8,RENT,15000,36,MAJOR_PURCHASE,35.24,39.47,0,1,0,0.19087686309736862,529,3. Subprime (High Risk),0.45,15000,1288.42
BARC-100232,29,11500.0,1,MORTGAGE,7500,36,DEBT_CONSOLIDATION,25.26,2.98,0,0,0,0.06337059701685165,565,2. Near Prime (Moderate Risk),0.45,7500,213.88
BARC-100233,26,65700.0,10,OWN,15000,36,CREDIT_CARD_REFINANCE,29.61,19.59,0,0,1,0.061164165383173305,566,2. Near Prime (Moderate Risk),0.45,15000,412.86
BARC-100234,36,45800.0,3,RENT,5000,36,DEBT_CONSOLIDATION,24.24,0.0,0,0,0,0.04250753682722629,577,2. Near Prime (Moderate Risk),0.45,5000,95.64
BARC-100235,49,31600.0,5,MORTGAGE,10000,60,DEBT_CONSOLIDATION,15.68,22.06,0,2,0,0.09324100501989585,553,2. Near Prime (Moderate Risk),0.45,10000,419.58
BARC-100236,23,66800.0,10,MORTGAGE,10000,36,DEBT_CONSOLIDATION,22.89,31.67,0,1,0,0.07886750532652267,558,2. Near Prime (Moderate Risk),0.45,10000,354.9
BARC-100237,40,20100.0,1,RENT,20000,36,MEDICAL,10.52,58.22,0,2,0,0.16029475348763983,535,2. Near Prime (Moderate Risk),0.45,20000,1442.65
BARC-100238,56,23100.0,0,RENT,7500,36,MAJOR_PURCHASE,23.73,43.1,0,2,0,0.1831671281470965,530,2. Near Prime (Moderate Risk),0.45,7500,618.19
BARC-100239,39,12500.0,2,RENT,10000,60,DEBT_CONSOLIDATION,23.97,41.97,0,2,0,0.19669285965105388,528,3. Subprime (High Risk),0.45,10000,885.12
BARC-100240,46,55600.0,1,RENT,20000,36,MEDICAL,29.17,48.62,0,0,0,0.10994290866992516,547,2. Near Prime (Moderate Risk),0.45,20000,989.49
BARC-100241,23,23300.0,15,RENT,2500,60,CREDIT_CARD_REFINANCE,19.89,43.93,0,0,0,0.09868451519397012,551,2. Near Prime (Moderate Risk),0.45,2500,111.02
BARC-100242,39,36600.0,5,MORTGAGE,10000,60,HOME_IMPROVEMENT,14.09,2.61,0,3,0,0.07874352398178033,558,2. Near Prime (Moderate Risk),0.45,10000,354.35
BARC-100243,40,63000.0,5,MORTGAGE,2500,60,MEDICAL,14.49,25.2,1,1,0,0.09879313018705818,551,2. Near Prime (Moderate Risk),0.45,2500,111.14
BARC-100244,52,77200.0,8,OTHER,15000,36,MAJOR_PURCHASE,15.36,59.5,0,0,0,0.06976804608189346,562,2. Near Prime (Moderate Risk),0.45,15000,470.93
BARC-100245,27,35700.0,2,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,30.6,25.49,1,0,0,0.1605696532889846,535,2. Near Prime (Moderate Risk),0.45,7500,541.92
BARC-100246,61,44900.0,5,RENT,7500,60,DEBT_CONSOLIDATION,34.28,79.69,1,0,0,0.3628699739638584,503,3. Subprime (High Risk),0.45,7500,1224.69
BARC-100247,53,22100.0,1,RENT,7500,36,DEBT_CONSOLIDATION,17.08,2.79,0,0,0,0.043281037728605615,576,2. Near Prime (Moderate Risk),0.45,7500,146.07
BARC-100248,60,91700.0,1,MORTGAGE,2500,60,DEBT_CONSOLIDATION,29.87,10.39,0,0,0,0.041223955089908094,578,2. Near Prime (Moderate Risk),0.45,2500,46.38
BARC-100249,59,33100.0,3,MORTGAGE,5000,60,CREDIT_CARD_REFINANCE,28.75,30.12,2,0,1,0.27571077708133707,515,3. Subprime (High Risk),0.45,5000,620.35
BARC-100250,38,38000.0,10,RENT,5000,36,DEBT_CONSOLIDATION,6.3,38.97,2,0,0,0.15984046829484982,535,2. Near Prime (Moderate Risk),0.45,5000,359.64
BARC-100251,60,29000.0,3,RENT,10000,60,DEBT_CONSOLIDATION,26.14,24.04,0,0,0,0.08150830228621093,557,2. Near Prime (Moderate Risk),0.45,10000,366.79
BARC-100252,21,70200.0,5,RENT,10000,60,HOME_IMPROVEMENT,9.88,62.08,0,1,1,0.08488070336773083,556,2. Near Prime (Moderate Risk),0.45,10000,381.96
BARC-100253,31,40500.0,10,RENT,15000,60,DEBT_CONSOLIDATION,24.85,63.53,0,0,1,0.139748003762791,540,2. Near Prime (Moderate Risk),0.45,15000,943.3
BARC-100254,48,55200.0,2,MORTGAGE,7500,36,DEBT_CONSOLIDATION,7.17,17.5,0,0,0,0.02964265274167007,588,1. Prime (Low Risk),0.45,7500,100.04
BARC-100255,45,44100.0,5,RENT,7500,60,DEBT_CONSOLIDATION,27.4,45.35,0,1,0,0.1401952124975872,539,2. Near Prime (Moderate Risk),0.45,7500,473.16
BARC-100256,43,32200.0,1,OWN,10000,60,CREDIT_CARD_REFINANCE,11.07,16.69,0,1,0,0.05481810012876165,569,2. Near Prime (Moderate Risk),0.45,10000,246.68
BARC-100257,51,60500.0,10,MORTGAGE,7500,36,DEBT_CONSOLIDATION,26.29,36.37,0,0,0,0.07734380663716207,559,2. Near Prime (Moderate Risk),0.45,7500,261.04
BARC-100258,50,43900.0,0,RENT,15000,36,HOME_IMPROVEMENT,16.97,32.24,0,1,1,0.07985985267633353,558,2. Near Prime (Moderate Risk),0.45,15000,539.05
BARC-100259,62,21400.0,3,RENT,7500,36,MAJOR_PURCHASE,19.65,41.01,0,0,0,0.09458889323286693,552,2. Near Prime (Moderate Risk),0.45,7500,319.24
BARC-100260,55,21100.0,2,MORTGAGE,7500,60,DEBT_CONSOLIDATION,31.44,65.36,3,2,1,0.7610338083045497,454,3. Subprime (High Risk),0.45,7500,2568.49
BARC-100261,27,39400.0,2,MORTGAGE,7500,36,DEBT_CONSOLIDATION,24.99,18.26,0,2,0,0.1107370654632368,547,2. Near Prime (Moderate Risk),0.45,7500,373.74
BARC-100262,36,59800.0,2,RENT,15000,36,MAJOR_PURCHASE,13.25,33.25,1,1,0,0.11202623256051086,547,2. Near Prime (Moderate Risk),0.45,15000,756.18
BARC-100263,46,89500.0,3,RENT,5000,36,HOME_IMPROVEMENT,22.91,33.6,0,1,0,0.06684702274845152,563,2. Near Prime (Moderate Risk),0.45,5000,150.41
BARC-100264,22,13700.0,10,OWN,7500,36,DEBT_CONSOLIDATION,21.42,16.74,0,0,0,0.06985957388162264,562,2. Near Prime (Moderate Risk),0.45,7500,235.78
BARC-100265,21,36800.0,8,RENT,15000,36,DEBT_CONSOLIDATION,22.09,13.62,0,1,0,0.0724883916624173,561,2. Near Prime (Moderate Risk),0.45,15000,489.3
BARC-100266,32,47500.0,10,OWN,10000,36,DEBT_CONSOLIDATION,18.25,59.11,0,0,0,0.09889205170230701,551,2. Near Prime (Moderate Risk),0.45,10000,445.01
BARC-100267,25,42700.0,2,RENT,10000,36,DEBT_CONSOLIDATION,17.53,60.67,0,1,0,0.1341866466366744,541,2. Near Prime (Moderate Risk),0.45,10000,603.84
BARC-100268,57,63300.0,10,MORTGAGE,20000,60,CREDIT_CARD_REFINANCE,19.34,48.35,0,0,0,0.07393019152146679,560,2. Near Prime (Moderate Risk),0.45,20000,665.37
BARC-100269,52,52100.0,3,MORTGAGE,2500,60,HOME_IMPROVEMENT,19.32,21.43,0,0,0,0.050175843324446336,572,2. Near Prime (Moderate Risk),0.45,2500,56.45
BARC-100270,29,21100.0,15,MORTGAGE,7500,36,DEBT_CONSOLIDATION,21.63,12.19,0,0,0,0.06068802472216538,566,2. Near Prime (Moderate Risk),0.45,7500,204.82
BARC-100271,61,20800.0,5,OWN,2500,36,HOME_IMPROVEMENT,10.59,25.41,0,0,0,0.05296372227761698,570,2. Near Prime (Moderate Risk),0.45,2500,59.58
BARC-100272,55,43100.0,5,MORTGAGE,7500,60,HOME_IMPROVEMENT,8.37,47.34,0,3,0,0.13382255807907215,541,2. Near Prime (Moderate Risk),0.45,7500,451.65
BARC-100273,39,62600.0,15,RENT,2500,36,DEBT_CONSOLIDATION,12.94,51.28,0,0,0,0.06310747777826438,565,2. Near Prime (Moderate Risk),0.45,2500,71.0
BARC-100274,36,39300.0,3,MORTGAGE,5000,36,MAJOR_PURCHASE,24.68,50.98,0,2,0,0.18802599727453406,529,3. Subprime (High Risk),0.45,5000,423.06
BARC-100275,23,15200.0,8,RENT,5000,36,DEBT_CONSOLIDATION,20.94,39.65,3,0,0,0.43671675706300295,494,3. Subprime (High Risk),0.45,5000,982.61
BARC-100276,40,20400.0,5,RENT,5000,36,CREDIT_CARD_REFINANCE,16.44,30.84,0,2,0,0.12227294111149403,544,2. Near Prime (Moderate Risk),0.45,5000,275.11
BARC-100277,44,53100.0,8,RENT,5000,36,MAJOR_PURCHASE,24.1,72.0,0,0,0,0.14167205697088647,539,2. Near Prime (Moderate Risk),0.45,5000,318.76
BARC-100278,53,30000.0,2,RENT,20000,36,MAJOR_PURCHASE,34.09,42.12,0,3,0,0.2876472909597827,513,3. Subprime (High Risk),0.45,20000,2588.83
BARC-100279,44,38700.0,3,MORTGAGE,10000,60,CREDIT_CARD_REFINANCE,16.37,38.26,3,0,1,0.3381436234699914,507,3. Subprime (High Risk),0.45,10000,1521.65
BARC-100280,31,65200.0,3,MORTGAGE,15000,36,DEBT_CONSOLIDATION,14.28,63.3,2,0,0,0.23884895873693046,521,3. Subprime (High Risk),0.45,15000,1612.23
BARC-100281,28,18700.0,10,RENT,15000,36,DEBT_CONSOLIDATION,16.8,41.78,0,1,0,0.116450138950007,546,2. Near Prime (Moderate Risk),0.45,15000,786.04
BARC-100282,56,28900.0,15,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,6.34,41.7,0,0,0,0.057234421771991124,568,2. Near Prime (Moderate Risk),0.45,5000,128.78
BARC-100283,58,27200.0,8,RENT,5000,60,DEBT_CONSOLIDATION,27.99,86.73,0,0,0,0.24431649674678452,520,3. Subprime (High Risk),0.45,5000,549.71
BARC-100284,60,44200.0,10,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,23.97,39.19,0,0,0,0.08676154290478248,555,2. Near Prime (Moderate Risk),0.45,7500,292.82
BARC-100285,40,55600.0,3,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,8.94,17.63,1,1,0,0.07668843115720438,559,2. Near Prime (Moderate Risk),0.45,5000,172.55
BARC-100286,55,16100.0,1,MORTGAGE,2500,36,DEBT_CONSOLIDATION,19.6,37.68,0,1,0,0.1214483692629222,544,2. Near Prime (Moderate Risk),0.45,2500,136.63
BARC-100287,45,36200.0,8,MORTGAGE,10000,36,DEBT_CONSOLIDATION,19.12,23.78,0,1,0,0.07902450197146482,558,2. Near Prime (Moderate Risk),0.45,10000,355.61
BARC-100288,55,58600.0,5,RENT,10000,36,CREDIT_CARD_REFINANCE,5.43,100.0,0,3,1,0.24838067340779918,519,3. Subprime (High Risk),0.45,10000,1117.71
BARC-100289,45,13100.0,2,MORTGAGE,7500,36,MAJOR_PURCHASE,25.47,55.81,0,0,0,0.1567542170349156,536,2. Near Prime (Moderate Risk),0.45,7500,529.05
BARC-100290,49,35100.0,10,MORTGAGE,15000,36,HOME_IMPROVEMENT,24.11,0.0,2,0,0,0.15002353262061052,537,2. Near Prime (Moderate Risk),0.45,15000,1012.66
BARC-100291,38,18600.0,3,RENT,15000,36,HOME_IMPROVEMENT,24.9,55.28,0,1,1,0.18688649506983673,530,2. Near Prime (Moderate Risk),0.45,15000,1261.48
BARC-100292,66,25500.0,10,RENT,7500,60,CREDIT_CARD_REFINANCE,5.49,65.48,2,2,0,0.38516419324202755,501,3. Subprime (High Risk),0.45,7500,1299.93
BARC-100293,38,9200.0,1,RENT,5000,60,DEBT_CONSOLIDATION,5.85,48.76,0,0,0,0.07615696689865152,559,2. Near Prime (Moderate Risk),0.45,5000,171.35
BARC-100294,22,78100.0,2,RENT,7500,36,HOME_IMPROVEMENT,31.35,61.44,0,0,1,0.12140543570176297,544,2. Near Prime (Moderate Risk),0.45,7500,409.74
BARC-100295,55,29900.0,5,RENT,5000,36,DEBT_CONSOLIDATION,25.77,42.75,0,1,0,0.1433354220109003,539,2. Near Prime (Moderate Risk),0.45,5000,322.5
BARC-100296,36,23300.0,2,RENT,20000,36,DEBT_CONSOLIDATION,17.81,28.64,0,1,0,0.09222167594973583,553,2. Near Prime (Moderate Risk),0.45,20000,830.0
