customer_id,age,annual_income,emp_length_years,home_ownership,loan_amount,loan_term_months,loan_intent,debt_to_income,revolving_utilization,delinquencies_2yrs,credit_inquiries_6m,loan_status
BARC-100250,38,38000.0,10,RENT,5000,36,DEBT_CONSOLIDATION,6.3,38.97,2,0,0
BARC-100251,60,29000.0,3,RENT,10000,60,DEBT_CONSOLIDATION,26.14,24.04,0,0,0
BARC-100252,21,70200.0,5,RENT,10000,60,HOME_IMPROVEMENT,9.88,62.08,0,1,1
BARC-100253,31,40500.0,10,RENT,15000,60,DEBT_CONSOLIDATION,24.85,63.53,0,0,1
BARC-100254,48,55200.0,2,MORTGAGE,7500,36,DEBT_CONSOLIDATION,7.17,17.5,0,0,0
BARC-100255,45,44100.0,5,RENT,7500,60,DEBT_CONSOLIDATION,27.4,45.35,0,1,0
BARC-100256,43,32200.0,1,OWN,10000,60,CREDIT_CARD_REFINANCE,11.07,16.69,0,1,0
BARC-100257,51,60500.0,10,MORTGAGE,7500,36,DEBT_CONSOLIDATION,26.29,36.37,0,0,0
BARC-100258,50,43900.0,0,RENT,15000,36,HOME_IMPROVEMENT,16.97,32.24,0,1,1
BARC-100259,62,21400.0,3,RENT,7500,36,MAJOR_PURCHASE,19.65,41.01,0,0,0
BARC-100260,55,21100.0,2,MORTGAGE,7500,60,DEBT_CONSOLIDATION,31.44,65.36,3,2,1
BARC-100261,27,39400.0,2,MORTGAGE,7500,36,DEBT_CONSOLIDATION,24.99,18.26,0,2,0
BARC-100262,36,59800.0,2,RENT,15000,36,MAJOR_PURCHASE,13.25,33.25,1,1,0
BARC-100263,46,89500.0,3,RENT,5000,36,HOME_IMPROVEMENT,22.91,33.6,0,1,0
BARC-100264,22,13700.0,10,OWN,7500,36,DEBT_CONSOLIDATION,21.42,16.74,0,0,0
BARC-100265,21,36800.0,8,RENT,15000,36,DEBT_CONSOLIDATION,22.09,13.62,0,1,0
BARC-100266,32,47500.0,10,OWN,10000,36,DEBT_CONSOLIDATION,18.25,59.11,0,0,0
BARC-100267,25,42700.0,2,RENT,10000,36,DEBT_CONSOLIDATION,17.53,60.67,0,1,0
BARC-100268,57,63300.0,10,MORTGAGE,20000,60,CREDIT_CARD_REFINANCE,19.34,48.35,0,0,0
BARC-100269,52,52100.0,3,MORTGAGE,2500,60,HOME_IMPROVEMENT,19.32,21.43,0,0,0
BARC-100270,29,21100.0,15,MORTGAGE,7500,36,DEBT_CONSOLIDATION,21.63,12.19,0,0,0
BARC-100271,61,20800.0,5,OWN,2500,36,HOME_IMPROVEMENT,10.59,25.41,0,0,0
BARC-100272,55,43100.0,5,MORTGAGE,7500,60,HOME_IMPROVEMENT,8.37,47.34,0,3,0
BARC-100273,39,62600.0,15,RENT,2500,36,DEBT_CONSOLIDATION,12.94,51.28,0,0,0
BARC-100274,36,39300.0,3,MORTGAGE,5000,36,MAJOR_PURCHASE,24.68,50.98,0,2,0
BARC-100275,23,15200.0,8,RENT,5000,36,DEBT_CONSOLIDATION,20.94,39.65,3,0,0
BARC-100276,40,20400.0,5,RENT,5000,36,CREDIT_CARD_REFINANCE,16.44,30.84,0,2,0
BARC-100277,44,53100.0,8,RENT,5000,36,MAJOR_PURCHASE,24.1,72.0,0,0,0
BARC-100278,53,30000.0,2,RENT,20000,36,MAJOR_PURCHASE,34.09,42.12,0,3,0
BARC-100279,44,38700.0,3,MORTGAGE,10000,60,CREDIT_CARD_REFINANCE,16.37,38.26,3,0,1
BARC-100280,31,65200.0,3,MORTGAGE,15000,36,DEBT_CONSOLIDATION,14.28,63.3,2,0,0
BARC-100281,28,18700.0,10,RENT,15000,36,DEBT_CONSOLIDATION,16.8,41.78,0,1,0
BARC-100282,56,28900.0,15,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,6.34,41.7,0,0,0
BARC-100283,58,27200.0,8,RENT,5000,60,DEBT_CONSOLIDATION,27.99,86.73,0,0,0
BARC-100284,60,44200.0,10,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,23.97,39.19,0,0,0
BARC-100285,40,55600.0,3,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,8.94,17.63,1,1,0
BARC-100286,55,16100.0,1,MORTGAGE,2500,36,DEBT_CONSOLIDATION,19.6,37.68,0,1,0
BARC-100287,45,36200.0,8,MORTGAGE,10000,36,DEBT_CONSOLIDATION,19.12,23.78,0,1,0
BARC-100288,55,58600.0,5,RENT,10000,36,CREDIT_CARD_REFINANCE,5.43,100.0,0,3,1
BARC-100289,45,13100.0,2,MORTGAGE,7500,36,MAJOR_PURCHASE,25.47,55.81,0,0,0
BARC-100290,49,35100.0,10,MORTGAGE,15000,36,HOME_IMPROVEMENT,24.11,0.0,2,0,0
BARC-100291,38,18600.0,3,RENT,15000,36,HOME_IMPROVEMENT,24.9,55.28,0,1,1
BARC-100292,66,25500.0,10,RENT,7500,60,CREDIT_CARD_REFINANCE,5.49,65.48,2,2,0
BARC-100293,38,9200.0,1,RENT,5000,60,DEBT_CONSOLIDATION,5.85,48.76,0,0,0
BARC-100294,22,78100.0,2,RENT,7500,36,HOME_IMPROVEMENT,31.35,61.44,0,0,1
BARC-100295,55,29900.0,5,RENT,5000,36,DEBT_CONSOLIDATION,25.77,42.75,0,1,0
BARC-100296,36,23300.0,2,RENT,20000,36,DEBT_CONSOLIDATION,17.81,28.64,0,1,0
BARC-100297,61,43500.0,15,RENT,10000,36,DEBT_CONSOLIDATION,18.45,46.09,0,1,0
BARC-100298,56,20500.0,5,RENT,7500,36,DEBT_CONSOLIDATION,10.39,44.4,0,0,0
BARC-100299,53,19400.0,8,MORTGAGE,25000,60,HOME_IMPROVEMENT,24.83,62.59,0,2,0
BARC-100300,24,83300.0,5,RENT,5000,60,DEBT_CONSOLIDATION,5.31,59.3,1,1,1
BARC-100301,53,98200.0,3,OWN,25000,36,CREDIT_CARD_REFINANCE,9.75,86.63,1,0,0
BARC-100302,34,26200.0,10,RENT,5000,36,DEBT_CONSOLIDATION,30.59,14.06,0,0,0
BARC-100303,41,65300.0,0,RENT,5000,36,MAJOR_PURCHASE,13.0,14.55,0,2,0
BARC-100304,40,44200.0,3,RENT,25000,36,HOME_IMPROVEMENT,29.56,34.03,2,1,1
BARC-100305,28,16700.0,10,OWN,7500,36,HOME_IMPROVEMENT,13.99,49.83,3,0,0
BARC-100306,27,21800.0,1,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,8.96,40.75,0,2,1
BARC-100307,23,85200.0,2,MORTGAGE,20000,36,DEBT_CONSOLIDATION,20.78,55.94,0,0,0
BARC-100308,37,16600.0,15,MORTGAGE,15000,60,DEBT_CONSOLIDATION,27.57,16.75,0,1,0
BARC-100309,53,127300.0,15,RENT,15000,36,DEBT_CONSOLIDATION,22.49,42.46,2,0,1
BARC-100310,32,26500.0,3,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,14.03,29.79,0,1,0
BARC-100311,42,86600.0,8,MORTGAGE,7500,60,DEBT_CONSOLIDATION,21.92,57.36,0,0,1
BARC-100312,42,30700.0,5,MORTGAGE,15000,36,DEBT_CONSOLIDATION,20.75,33.52,0,0,0
BARC-100313,66,56400.0,5,RENT,7500,60,CREDIT_CARD_REFINANCE,38.39,30.35,0,0,0
BARC-100314,50,78200.0,10,MORTGAGE,7500,36,CREDIT_CARD_REFINANCE,7.59,47.77,0,0,0
BARC-100315,58,78000.0,8,RENT,7500,60,DEBT_CONSOLIDATION,18.27,43.42,0,0,0
BARC-100316,58,26300.0,1,MORTGAGE,2500,36,DEBT_CONSOLIDATION,12.95,66.96,0,0,0
BARC-100317,65,22700.0,10,MORTGAGE,7500,36,HOME_IMPROVEMENT,11.36,63.79,0,0,0
BARC-100318,28,34700.0,2,RENT,20000,36,MAJOR_PURCHASE,12.85,7.55,1,1,0
BARC-100319,47,17800.0,5,RENT,5000,36,CREDIT_CARD_REFINANCE,32.81,31.73,0,0,0
BARC-100320,47,41400.0,8,RENT,7500,60,DEBT_CONSOLIDATION,14.39,78.37,0,0,0
BARC-100321,54,23100.0,10,RENT,5000,36,DEBT_CONSOLIDATION,29.65,29.2,1,0,0
BARC-100322,41,65900.0,15,RENT,10000,36,DEBT_CONSOLIDATION,20.05,49.43,0,2,0
BARC-100323,50,26500.0,15,RENT,15000,36,DEBT_CONSOLIDATION,8.97,44.77,1,1,0
BARC-100324,53,13900.0,8,RENT,15000,36,DEBT_CONSOLIDATION,12.16,23.55,0,0,0
BARC-100325,48,78500.0,5,RENT,7500,36,HOME_IMPROVEMENT,9.39,89.69,0,0,0
BARC-100326,67,40200.0,0,OWN,7500,36,HOME_IMPROVEMENT,35.85,37.46,0,1,0
BARC-100327,53,36900.0,1,RENT,7500,36,DEBT_CONSOLIDATION,11.54,47.15,0,1,0
BARC-100328,25,66300.0,3,OWN,15000,36,DEBT_CONSOLIDATION,8.21,0.0,0,2,0
BARC-100329,39,58700.0,8,RENT,10000,60,MEDICAL,21.39,59.09,0,3,0
BARC-100330,24,23900.0,5,MORTGAGE,2500,60,DEBT_CONSOLIDATION,24.22,14.21,1,0,0
BARC-100331,55,28400.0,2,RENT,7500,36,CREDIT_CARD_REFINANCE,17.37,31.24,0,0,0
BARC-100332,37,19700.0,1,RENT,5000,36,HOME_IMPROVEMENT,2.0,48.14,0,0,1
BARC-100333,64,16200.0,5,MORTGAGE,10000,36,DEBT_CONSOLIDATION,11.56,52.52,1,0,0
BARC-100334,48,49900.0,10,RENT,7500,36,DEBT_CONSOLIDATION,7.39,2.95,0,0,0
BARC-100335,50,45100.0,0,MORTGAGE,5000,36,DEBT_CONSOLIDATION,29.67,54.21,0,0,0
BARC-100336,49,55200.0,5,MORTGAGE,20000,60,DEBT_CONSOLIDATION,22.76,1.08,0,0,0
BARC-100337,66,73500.0,0,RENT,5000,36,CREDIT_CARD_REFINANCE,20.43,34.03,0,0,0
BARC-100338,26,55600.0,2,RENT,10000,36,HOME_IMPROVEMENT,18.89,33.76,0,0,0
BARC-100339,55,58400.0,15,RENT,15000,36,HOME_IMPROVEMENT,24.16,3.53,0,1,0
BARC-100340,61,11600.0,1,OWN,7500,60,DEBT_CONSOLIDATION,23.51,62.3,0,0,0
BARC-100341,57,30700.0,0,MORTGAGE,7500,36,DEBT_CONSOLIDATION,12.21,42.61,0,0,0
BARC-100342,44,61700.0,1,RENT,25000,36,DEBT_CONSOLIDATION,17.09,64.97,0,1,0
BARC-100343,49,19100.0,8,RENT,5000,36,DEBT_CONSOLIDATION,2.72,63.48,0,0,0
BARC-100344,66,38200.0,0,MORTGAGE,7500,36,DEBT_CONSOLIDATION,33.53,43.82,0,0,0
BARC-100345,51,48300.0,3,RENT,7500,36,DEBT_CONSOLIDATION,18.21,42.87,0,1,0
BARC-100346,55,46300.0,15,OWN,5000,36,DEBT_CONSOLIDATION,16.56,48.58,0,0,0
BARC-100347,53,44500.0,0,RENT,2500,60,CREDIT_CARD_REFINANCE,24.56,42.21,0,1,0
BARC-100348,41,50500.0,15,RENT,7500,36,DEBT_CONSOLIDATION,12.84,58.01,0,1,0
BARC-100349,52,40100.0,1,MORTGAGE,10000,36,HOME_IMPROVEMENT,29.35,64.77,0,0,0
BARC-100350,43,16200.0,1,OWN,7500,36,DEBT_CONSOLIDATION,14.12,20.98,0,2,1
BARC-100351,53,48000.0,5,RENT,5000,36,DEBT_CONSOLIDATION,16.61,16.39,0,2,0
BARC-100352,23,42500.0,2,RENT,5000,60,DEBT_CONSOLIDATION,2.9,58.01,0,0,0
BARC-100353,38,16400.0,0,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,15.88,55.69,0,0,0
BARC-100354,45,77600.0,8,OWN,10000,36,MEDICAL,20.39,55.99,0,0,0
BARC-100355,62,48700.0,3,RENT,10000,60,MEDICAL,15.79,30.61,0,0,0
BARC-100356,51,17000.0,10,MORTGAGE,10000,36,DEBT_CONSOLIDATION,14.29,32.74,0,4,0
BARC-100357,23,23200.0,2,MORTGAGE,7500,36,MEDICAL,20.24,45.3,0,4,0
BARC-100358,60,26600.0,8,MORTGAGE,15000,36,DEBT_CONSOLIDATION,15.72,46.27,0,0,0
BARC-100359,66,26600.0,3,RENT,5000,36,DEBT_CONSOLIDATION,30.03,60.95,0,0,0
BARC-100360,44,42700.0,1,MORTGAGE,15000,36,DEBT_CONSOLIDATION,4.97,18.82,0,0,0
BARC-100361,52,21200.0,15,RENT,10000,60,HOME_IMPROVEMENT,6.46,68.1,0,2,0
BARC-100362,67,67500.0,5,MORTGAGE,7500,36,DEBT_CONSOLIDATION,10.7,42.49,2,0,0
BARC-100363,42,64500.0,10,RENT,15000,36,CREDIT_CARD_REFINANCE,11.5,57.94,2,1,0
BARC-100364,43,51100.0,2,MORTGAGE,10000,36,HOME_IMPROVEMENT,18.73,21.99,0,0,0
BARC-100365,22,37200.0,3,RENT,7500,36,DEBT_CONSOLIDATION,21.25,25.59,0,2,0
BARC-100366,47,60800.0,5,RENT,10000,36,DEBT_CONSOLIDATION,24.79,23.78,0,0,0
BARC-100367,62,31200.0,5,MORTGAGE,7500,36,MAJOR_PURCHASE,19.2,36.38,1,0,0
BARC-100368,22,24400.0,3,RENT,5000,36,MAJOR_PURCHASE,13.43,43.26,0,1,0
BARC-100369,46,69900.0,2,MORTGAGE,2500,60,CREDIT_CARD_REFINANCE,26.69,57.92,2,0,0
BARC-100370,37,43200.0,2,RENT,7500,36,MEDICAL,12.82,66.29,0,1,0
BARC-100371,60,24900.0,5,MORTGAGE,5000,60,DEBT_CONSOLIDATION,20.3,48.62,0,0,0
BARC-100372,53,28900.0,2,MORTGAGE,5000,60,HOME_IMPROVEMENT,13.79,23.74,0,0,0
BARC-100373,29,24200.0,3,MORTGAGE,7500,36,DEBT_CONSOLIDATION,22.17,29.96,0,1,0
BARC-100374,63,110400.0,0,MORTGAGE,15000,36,DEBT_CONSOLIDATION,11.16,11.55,0,0,0
BARC-100375,59,36400.0,2,MORTGAGE,15000,60,DEBT_CONSOLIDATION,8.35,35.63,0,1,0
BARC-100376,49,39600.0,5,MORTGAGE,2500,60,CREDIT_CARD_REFINANCE,31.28,69.8,0,2,0
BARC-100377,62,54000.0,8,MORTGAGE,10000,60,DEBT_CONSOLIDATION,14.18,57.33,0,1,0
BARC-100378,46,18600.0,3,MORTGAGE,20000,60,CREDIT_CARD_REFINANCE,24.86,57.71,0,0,0
BARC-100379,55,66400.0,2,RENT,2500,36,DEBT_CONSOLIDATION,19.65,69.91,0,0,0
BARC-100380,45,26000.0,5,MORTGAGE,10000,36,MAJOR_PURCHASE,26.11,58.93,0,0,0
BARC-100381,44,99400.0,0,RENT,25000,60,HOME_IMPROVEMENT,20.68,46.64,3,0,0
BARC-100382,33,30600.0,3,MORTGAGE,10000,36,MAJOR_PURCHASE,27.4,29.07,1,1,1
BARC-100383,27,64300.0,1,RENT,5000,36,CREDIT_CARD_REFINANCE,26.4,25.61,0,1,0
BARC-100384,56,9200.0,2,MORTGAGE,7500,60,HOME_IMPROVEMENT,18.13,40.78,1,0,0
BARC-100385,65,19000.0,3,MORTGAGE,2500,36,DEBT_CONSOLIDATION,20.37,47.2,0,0,0
BARC-100386,40,30900.0,0,MORTGAGE,10000,36,DEBT_CONSOLIDATION,4.35,27.28,0,0,0
BARC-100387,21,11900.0,8,RENT,20000,36,DEBT_CONSOLIDATION,16.92,33.72,0,1,0
BARC-100388,28,50500.0,2,RENT,10000,36,HOME_IMPROVEMENT,18.82,26.99,0,0,0
BARC-100389,66,43100.0,2,MORTGAGE,7500,60,MAJOR_PURCHASE,20.59,7.69,0,0,0
BARC-100390,36,21100.0,3,RENT,5000,36,HOME_IMPROVEMENT,13.43,44.9,0,0,0
BARC-100391,34,36000.0,3,OWN,7500,60,CREDIT_CARD_REFINANCE,26.83,58.04,0,0,0
BARC-100392,32,56600.0,10,MORTGAGE,2500,36,HOME_IMPROVEMENT,21.32,39.55,0,4,0
BARC-100393,43,11400.0,2,MORTGAGE,7500,60,CREDIT_CARD_REFINANCE,26.43,32.48,0,0,0
BARC-100394,35,18000.0,5,MORTGAGE,5000,60,DEBT_CONSOLIDATION,23.71,32.24,1,0,0
BARC-100395,48,30200.0,5,MORTGAGE,10000,36,DEBT_CONSOLIDATION,22.53,51.74,0,0,0
BARC-100396,54,36800.0,3,MORTGAGE,10000,60,CREDIT_CARD_REFINANCE,9.62,18.61,0,2,0
BARC-100397,22,35200.0,8,RENT,7500,36,DEBT_CONSOLIDATION,27.56,84.46,1,0,1
BARC-100398,52,59200.0,5,MORTGAGE,15000,36,HOME_IMPROVEMENT,16.39,34.92,0,0,0
BARC-100399,43,47200.0,8,RENT,15000,36,DEBT_CONSOLIDATION,22.31,16.88,0,0,0
BARC-100400,42,53300.0,0,RENT,7500,36,HOME_IMPROVEMENT,19.99,58.56,0,0,0
BARC-100401,45,16900.0,10,OWN,5000,36,MAJOR_PURCHASE,14.29,34.5,0,0,0
BARC-100402,42,39300.0,2,OWN,10000,36,HOME_IMPROVEMENT,15.9,37.52,0,1,0
BARC-100403,42,30700.0,1,OWN,7500,36,DEBT_CONSOLIDATION,29.87,30.14,0,1,0
BARC-100404,62,81200.0,8,MORTGAGE,15000,36,CREDIT_CARD_REFINANCE,17.05,31.51,2,0,0
BARC-100405,26,40000.0,2,RENT,5000,36,MEDICAL,12.19,64.38,0,2,0
BARC-100406,35,25100.0,3,RENT,10000,36,CREDIT_CARD_REFINANCE,27.82,0.0,0,0,0
BARC-100407,63,58000.0,8,RENT,5000,36,HOME_IMPROVEMENT,21.41,30.81,0,2,0
BARC-100408,57,49500.0,1,RENT,10000,36,DEBT_CONSOLIDATION,25.65,39.54,0,0,1
BARC-100409,53,23100.0,1,RENT,10000,36,HOME_IMPROVEMENT,16.21,36.19,1,0,0
BARC-100410,28,30000.0,8,MORTGAGE,20000,36,DEBT_CONSOLIDATION,16.17,38.59,0,0,0
BARC-100411,64,30300.0,3,RENT,15000,60,CREDIT_CARD_REFINANCE,21.39,61.39,0,0,0
BARC-100412,64,71300.0,2,RENT,5000,36,DEBT_CONSOLIDATION,23.43,52.91,0,1,0
BARC-100413,25,40600.0,5,OWN,7500,36,CREDIT_CARD_REFINANCE,5.67,40.43,0,3,0
BARC-100414,59,54200.0,5,RENT,25000,60,MAJOR_PURCHASE,24.01,78.83,0,0,0
BARC-100415,24,27700.0,3,MORTGAGE,5000,60,HOME_IMPROVEMENT,31.68,64.51,2,1,0
BARC-100416,26,43700.0,1,RENT,5000,36,DEBT_CONSOLIDATION,17.97,69.21,1,2,0
BARC-100417,65,74400.0,5,MORTGAGE,7500,36,HOME_IMPROVEMENT,5.99,61.96,1,0,1
BARC-100418,52,29800.0,1,RENT,15000,60,HOME_IMPROVEMENT,15.63,65.01,0,1,0
BARC-100419,50,38700.0,8,RENT,7500,36,DEBT_CONSOLIDATION,26.16,45.26,0,0,0
BARC-100420,67,17200.0,2,OWN,10000,60,HOME_IMPROVEMENT,10.26,49.54,0,0,0
BARC-100421,55,23800.0,0,RENT,7500,36,HOME_IMPROVEMENT,23.48,47.37,0,0,1
BARC-100422,60,30200.0,5,RENT,10000,36,DEBT_CONSOLIDATION,19.22,41.41,2,1,0
BARC-100423,36,20300.0,3,RENT,5000,36,MAJOR_PURCHASE,21.78,58.87,0,3,0
BARC-100424,33,75100.0,2,RENT,7500,36,CREDIT_CARD_REFINANCE,25.49,13.94,3,1,0
BARC-100425,62,22900.0,5,MORTGAGE,2500,36,DEBT_CONSOLIDATION,15.09,49.22,0,0,0
BARC-100426,50,56000.0,3,RENT,10000,36,DEBT_CONSOLIDATION,20.44,36.39,0,0,1
BARC-100427,39,40200.0,2,RENT,7500,60,HOME_IMPROVEMENT,16.66,81.6,3,2,1
BARC-100428,37,36900.0,8,RENT,5000,60,CREDIT_CARD_REFINANCE,10.23,76.57,0,0,0
BARC-100429,39,82200.0,1,MORTGAGE,7500,36,MAJOR_PURCHASE,19.2,66.79,0,1,0
BARC-100430,48,10500.0,3,OWN,5000,36,DEBT_CONSOLIDATION,26.9,47.51,0,1,0
BARC-100431,46,32600.0,2,MORTGAGE,5000,60,CREDIT_CARD_REFINANCE,7.55,38.83,0,2,0
BARC-100432,57,20000.0,2,MORTGAGE,5000,60,CREDIT_CARD_REFINANCE,20.92,51.37,0,0,1
BARC-100433,46,12300.0,3,RENT,15000,36,CREDIT_CARD_REFINANCE,9.66,31.5,0,0,0
BARC-100434,43,18800.0,15,RENT,15000,36,HOME_IMPROVEMENT,13.85,57.41,1,0,0
BARC-100435,29,36700.0,8,MORTGAGE,10000,36,MAJOR_PURCHASE,15.36,29.74,0,0,0
BARC-100436,32,24400.0,2,MORTGAGE,10000,36,DEBT_CONSOLIDATION,13.65,48.94,3,0,0
BARC-100437,21,59500.0,5,RENT,7500,36,MAJOR_PURCHASE,17.69,38.51,0,0,0
BARC-100438,21,32300.0,1,MORTGAGE,20000,36,HOME_IMPROVEMENT,28.21,62.11,0,1,0
BARC-100439,67,30400.0,10,RENT,20000,36,DEBT_CONSOLIDATION,17.31,54.58,3,0,1
BARC-100440,54,30500.0,3,RENT,10000,36,DEBT_CONSOLIDATION,19.28,56.07,0,0,0
BARC-100441,52,34400.0,15,MORTGAGE,7500,36,DEBT_CONSOLIDATION,27.55,8.63,0,0,0
BARC-100442,45,28800.0,8,OWN,10000,36,DEBT_CONSOLIDATION,13.66,55.06,0,0,0
BARC-100443,60,22700.0,10,RENT,7500,36,CREDIT_CARD_REFINANCE,27.38,66.85,0,0,1
BARC-100444,65,62600.0,1,OWN,5000,36,CREDIT_CARD_REFINANCE,15.19,57.88,0,0,0
BARC-100445,21,25800.0,10,OWN,5000,36,HOME_IMPROVEMENT,20.27,45.58,0,0,0
BARC-100446,36,29400.0,2,RENT,5000,36,HOME_IMPROVEMENT,14.22,25.71,0,0,0
BARC-100447,59,46000.0,15,MORTGAGE,10000,36,DEBT_CONSOLIDATION,14.88,31.43,0,1,0
BARC-100448,25,43300.0,2,RENT,10000,36,MAJOR_PURCHASE,21.42,15.36,0,0,0
BARC-100449,42,22200.0,8,RENT,5000,36,DEBT_CONSOLIDATION,23.14,15.34,1,0,0
BARC-100450,49,55000.0,5,RENT,15000,36,HOME_IMPROVEMENT,21.01,74.0,0,1,0
BARC-100451,23,48800.0,5,MORTGAGE,20000,36,HOME_IMPROVEMENT,15.99,38.78,0,1,0
BARC-100452,32,40100.0,3,OWN,2500,36,DEBT_CONSOLIDATION,9.49,37.49,0,1,0
BARC-100453,46,28600.0,3,RENT,5000,36,DEBT_CONSOLIDATION,27.79,47.6,0,0,0
BARC-100454,36,29000.0,3,RENT,10000,36,DEBT_CONSOLIDATION,28.74,73.05,0,0,0
BARC-100455,57,32500.0,5,MORTGAGE,10000,36,CREDIT_CARD_REFINANCE,20.26,51.91,1,1,0
BARC-100456,42,18400.0,15,RENT,5000,36,DEBT_CONSOLIDATION,19.86,62.99,0,0,1
BARC-100457,49,35500.0,8,MORTGAGE,15000,36,CREDIT_CARD_REFINANCE,24.86,46.77,0,0,0
BARC-100458,34,59300.0,8,MORTGAGE,5000,36,DEBT_CONSOLIDATION,19.04,58.08,0,0,0
BARC-100459,48,58800.0,8,MORTGAGE,10000,36,MAJOR_PURCHASE,20.96,58.49,0,0,0
BARC-100460,25,29500.0,5,MORTGAGE,10000,36,HOME_IMPROVEMENT,28.97,41.58,0,1,1
BARC-100461,67,65200.0,10,MORTGAGE,10000,60,DEBT_CONSOLIDATION,9.33,35.9,0,0,0
BARC-100462,50,103600.0,3,MORTGAGE,15000,36,DEBT_CONSOLIDATION,17.24,6.71,0,4,0
BARC-100463,66,30500.0,2,RENT,15000,36,DEBT_CONSOLIDATION,20.89,58.67,1,0,0
BARC-100464,25,53100.0,3,OWN,10000,60,CREDIT_CARD_REFINANCE,13.34,58.95,0,1,1
BARC-100465,32,10500.0,5,MORTGAGE,15000,60,CREDIT_CARD_REFINANCE,24.6,89.45,0,0,0
BARC-100466,36,18200.0,0,MORTGAGE,15000,36,MAJOR_PURCHASE,9.95,81.63,2,1,0
BARC-100467,46,38200.0,10,RENT,20000,60,MAJOR_PURCHASE,19.01,37.64,0,0,0
BARC-100468,46,20900.0,3,MORTGAGE,5000,36,MEDICAL,30.21,78.78,0,1,1
BARC-100469,41,111500.0,5,RENT,2500,36,MAJOR_PURCHASE,16.64,39.13,0,0,0
BARC-100470,59,50500.0,0,RENT,10000,36,MAJOR_PURCHASE,14.56,18.34,0,0,0
BARC-100471,56,61800.0,3,RENT,7500,36,CREDIT_CARD_REFINANCE,28.21,18.33,0,1,0
BARC-100472,53,35700.0,0,OWN,15000,36,MAJOR_PURCHASE,10.65,28.26,2,0,0
BARC-100473,50,20900.0,0,MORTGAGE,7500,36,DEBT_CONSOLIDATION,32.79,25.15,0,0,0
BARC-100474,57,27300.0,8,MORTGAGE,25000,36,MEDICAL,19.42,30.98,0,1,0
BARC-100475,43,41800.0,3,OWN,2500,36,DEBT_CONSOLIDATION,12.31,40.31,0,0,0
BARC-100476,30,25600.0,10,MORTGAGE,10000,60,DEBT_CONSOLIDATION,19.84,7.77,0,1,0
BARC-100477,25,52500.0,3,MORTGAGE,7500,36,MAJOR_PURCHASE,7.08,59.34,1,0,1
BARC-100478,56,53700.0,5,RENT,5000,60,CREDIT_CARD_REFINANCE,23.49,6.24,0,2,0
BARC-100479,54,36400.0,1,RENT,15000,60,HOME_IMPROVEMENT,15.88,65.04,0,2,0
BARC-100480,51,13300.0,2,MORTGAGE,10000,60,CREDIT_CARD_REFINANCE,30.76,68.73,0,1,1
BARC-100481,30,93300.0,5,RENT,5000,36,DEBT_CONSOLIDATION,8.71,35.16,0,0,0
BARC-100482,39,32300.0,3,RENT,5000,60,CREDIT_CARD_REFINANCE,24.08,62.6,0,1,0
BARC-100483,52,161200.0,2,MORTGAGE,7500,36,DEBT_CONSOLIDATION,28.45,38.61,3,0,0
BARC-100484,21,52000.0,10,MORTGAGE,2500,36,HOME_IMPROVEMENT,17.17,34.36,0,0,0
BARC-100485,25,32400.0,2,MORTGAGE,5000,36,CREDIT_CARD_REFINANCE,14.42,37.85,0,2,0
BARC-100486,65,46500.0,3,MORTGAGE,5000,36,HOME_IMPROVEMENT,36.1,29.1,0,0,0
BARC-100487,24,12000.0,3,MORTGAGE,5000,60,DEBT_CONSOLIDATION,8.87,50.11,0,0,0
BARC-100488,36,63900.0,15,MORTGAGE,10000,36,HOME_IMPROVEMENT,12.78,1.56,1,0,0
BARC-100489,44,149000.0,3,RENT,7500,60,DEBT_CONSOLIDATION,30.04,45.18,0,1,0
BARC-100490,36,11500.0,2,MORTGAGE,5000,60,HOME_IMPROVEMENT,31.18,55.71,1,0,0
BARC-100491,22,31000.0,10,RENT,5000,36,MAJOR_PURCHASE,17.98,23.02,0,0,0
BARC-100492,48,34300.0,1,MORTGAGE,20000,60,DEBT_CONSOLIDATION,16.35,14.49,0,2,0
BARC-100493,52,58800.0,10,RENT,7500,60,HOME_IMPROVEMENT,25.25,36.05,2,1,0
BARC-100494,47,115600.0,5,MORTGAGE,10000,60,MAJOR_PURCHASE,16.02,30.6,0,0,0
BARC-100495,40,44800.0,2,RENT,2500,36,MAJOR_PURCHASE,17.28,31.62,0,0,0
BARC-100496,44,117900.0,2,RENT,10000,60,DEBT_CONSOLIDATION,24.06,36.59,0,0,0
BARC-100497,32,39900.0,8,MORTGAGE,7500,36,MAJOR_PURCHASE,6.66,40.88,0,2,0
BARC-100498,55,46600.0,0,MORTGAGE,10000,60,MAJOR_PURCHASE,38.12,31.0,0,2,1
BARC-100499,53,43500.0,8,MORTGAGE,7500,36,DEBT_CONSOLIDATION,11.16,37.04,1,1,0
BARC-100500,53,71100.0,3,RENT,7500,36,MAJOR_PURCHASE,12.41,47.62,0,0,0
